Iter: 000193 | Node: EQ000008 | Priority: 0.001051 | AFIR: ['300', '7', '10']
Iter: 000194 | Node: EQ000027 | Priority: 0.031360 | AFIR: ['300', '4', '12']
Iter: 000195 | Node: EQ000030 | Priority: 0.045328 | AFIR: ['300', '5', '10']
Iter: 000196 | Node: EQ000030 | Priority: 0.045328 | AFIR: ['300', '4', '10']
Iter: 000197 | Node: EQ000029 | Priority: 0.034169 | AFIR: ['300', '4', '12']
Iter: 000198 | Node: EQ000021 | Priority: 0.051625 | AFIR: ['300', '1', '7']
Iter: 000199 | Node: EQ000022 | Priority: 0.046121 | AFIR: ['300', '4', '7']
Iter: 000200 | Node: EQ000019 | Priority: 0.031608 | AFIR: ['300', '7', '10']
Iter: 000201 | Node: EQ000014 | Priority: 0.046121 | AFIR: ['300', '5', '10']
Iter: 000202 | Node: EQ000005 | Priority: 0.000754 | AFIR: ['300', '7', '10']
Iter: 000203 | Node: EQ000026 | Priority: 0.034142 | AFIR: ['300', '1', '5']
Iter: 000204 | Node: EQ000017 | Priority: 0.040563 | AFIR: ['300', '1', '5']
Iter: 000205 | Node: EQ000013 | Priority: 0.045292 | AFIR: ['300', '5', '12']
Iter: 000206 | Node: EQ000028 | Priority: 0.046619 | AFIR: ['300', '1', '12']
Iter: 000207 | Node: EQ000028 | Priority: 0.046619 | AFIR: ['300', '5', '10']
Iter: 000208 | Node: EQ000027 | Priority: 0.031335 | AFIR: ['300', '1', '4']
Iter: 000209 | Node: EQ000025 | Priority: 0.044205 | AFIR: ['300', '1', '4']
Iter: 000210 | Node: EQ000009 | Priority: 0.040563 | AFIR: ['300', '1', '7']
Iter: 000211 | Node: EQ000028 | Priority: 0.046619 | AFIR: ['300', '4', '12']
Iter: 000212 | Node: EQ000030 | Priority: 0.045292 | AFIR: ['300', '5', '12']
Iter: 000213 | Node: EQ000009 | Priority: 0.040563 | AFIR: ['300', '1', '12']
Iter: 000214 | Node: EQ000014 | Priority: 0.046085 | AFIR: ['300', '1', '12']
Iter: 000215 | Node: EQ000030 | Priority: 0.045292 | AFIR: ['300', '4', '7']
Iter: 000216 | Node: EQ000028 | Priority: 0.046619 | AFIR: ['300', '5', '12']
Iter: 000217 | Node: EQ000013 | Priority: 0.045292 | AFIR: ['300', '4', '10']
Iter: 000218 | Node: EQ000012 | Priority: 0.052800 | AFIR: ['300', '4', '12']
Iter: 000219 | Node: EQ000010 | Priority: 0.031335 | AFIR: ['300', '5', '10']
Iter: 000220 | Node: EQ000024 | Priority: 0.040809 | AFIR: ['300', '5', '10']
Iter: 000221 | Node: EQ000023 | Priority: 0.052800 | AFIR: ['300', '1', '5']
Iter: 000222 | Node: EQ000030 | Priority: 0.045292 | AFIR: ['300', '1', '4']
Iter: 000223 | Node: EQ000028 | Priority: 0.046619 | AFIR: ['300', '1', '4']
Iter: 000224 | Node: EQ000009 | Priority: 0.040544 | AFIR: ['300', '4', '10']
Iter: 000225 | Node: EQ000010 | Priority: 0.031320 | AFIR: ['300', '1', '12']
Iter: 000226 | Node: EQ000020 | Priority: 0.044184 | AFIR: ['300', '5', '12']
Iter: 000227 | Node: EQ000029 | Priority: 0.034125 | AFIR: ['300', '1', '5']
Iter: 000228 | Node: EQ000022 | Priority: 0.046063 | AFIR: ['300', '1', '5']
Iter: 000229 | Node: EQ000029 | Priority: 0.034125 | AFIR: ['300', '5', '10']
Iter: 000230 | Node: EQ000017 | Priority: 0.040544 | AFIR: ['300', '1', '7']
Iter: 000231 | Node: EQ000013 | Priority: 0.045271 | AFIR: ['300', '4', '7']
Iter: 000232 | Node: EQ000029 | Priority: 0.034125 | AFIR: ['300', '1', '7']
Iter: 000233 | Node: EQ000028 | Priority: 0.046596 | AFIR: ['300', '1', '7']
